"","pgID","interpChr","interpOrd","og","repGene","genome","chr","start","end","hap1","salicifolius","hap2","region"
"8962",44419,"A4",33377,2843,"NChap1_final_00033377","hap1","A4",49864816,49868229,"NChap1_final_00033377","R_salicifolius_00000355","NChap2_final_00026968","A4"
"8963",44423,"A4",33382,2832,"NChap1_final_00033382","hap1","A4",49955084,49961646,"NChap1_final_00033382","R_salicifolius_00000356","NChap2_final_00026965","A4"
"8964",44432,"A4",33388,2828,"NChap1_final_00033388","hap1","A4",50195518,50196955,"NChap1_final_00033388","R_salicifolius_00000361","NChap2_final_00026961","A4"
"8965",44433,"A4",33389,2830,"NChap1_final_00033389","hap1","A4",50197864,50203783,"NChap1_final_00033389","R_salicifolius_00000362","NChap2_final_00026960","A4"
"8966",44434,"A4",33390,2829,"NChap1_final_00033390","hap1","A4",50209801,50210483,"NChap1_final_00033390","R_salicifolius_00000363","NChap2_final_00026959","A4"
"8967",44435,"A4",33391,2902,"NChap1_final_00033391","hap1","A4",50212650,50248897,"NChap1_final_00033391","R_salicifolius_00000364","NChap2_final_00026958","A4"
"8968",44438,"A4",33393,2904,"NChap1_final_00033393","hap1","A4",50335634,50337813,"NChap1_final_00033393","R_salicifolius_00000366","NChap2_final_00026956","A4"
"8969",44439,"A4",33394,2906,"NChap1_final_00033394","hap1","A4",50342325,50348439,"NChap1_final_00033394","R_salicifolius_00000367","NChap2_final_00026955","A4"
"8970",44447,"A4",33403,2870,"NChap1_final_00033403","hap1","A4",50421718,50428820,"NChap1_final_00033403","R_salicifolius_00000368","NChap2_final_00026950","A4"
"8971",44460,"A4",33409,2849,"NChap1_final_00033409","hap1","A4",50584834,50588042,"NChap1_final_00033409","R_salicifolius_00000373","NChap2_final_00026941","A4"
"8972",44466,"A4",33415,2857,"NChap1_final_00033415","hap1","A4",50715860,50717737,"NChap1_final_00033415","R_salicifolius_00000376","NChap2_final_00026939","A4"
"8973",44469,"A4",33419,2859,"NChap1_final_00033419","hap1","A4",50782213,50786970,"NChap1_final_00033419","R_salicifolius_00000378","NChap2_final_00026935","A4"
"8974",44470,"A4",33420,2860,"NChap1_final_00033420","hap1","A4",50787288,50789770,"NChap1_final_00033420","R_salicifolius_00000379","NChap2_final_00026934","A4"
"8975",44471,"A4",33421,2853,"NChap1_final_00033421","hap1","A4",50795346,50798688,"NChap1_final_00033421","R_salicifolius_00001741","NChap2_final_00026933","A4"
"8976",44476,"A4",33430,2864,"NChap1_final_00033430","hap1","A4",50935139,50936728,"NChap1_final_00033430","R_salicifolius_00001746","NChap2_final_00026929","A4"
"8977",44480,"A4",33433,2867,"NChap1_final_00033433","hap1","A4",50967034,50970793,"NChap1_final_00033433","R_salicifolius_00001748","NChap2_final_00026927","A4"
"8978",44481,"A4",33434,2855,"NChap1_final_00033434","hap1","A4",50989780,50992470,"NChap1_final_00033434","R_salicifolius_00001743","NChap2_final_00026926","A4"
"8979",44484,"A4",33437,2861,"NChap1_final_00033437","hap1","A4",51090779,51096515,"NChap1_final_00033437","R_salicifolius_00001749","NChap2_final_00026922","A4"
"8980",44486,"A4",33438,2862,"NChap1_final_00033438","hap1","A4",51109242,51110935,"NChap1_final_00033438","R_salicifolius_00001750","NChap2_final_00026920","A4"
"8981",44489,"A4",33440,2878,"NChap1_final_00033440","hap1","A4",51254910,51258919,"NChap1_final_00033440","R_salicifolius_00001751","NChap2_final_00026918","A4"
"8982",44496,"A4",33448,2874,"NChap1_final_00033448","hap1","A4",51621586,51624323,"NChap1_final_00033448","R_salicifolius_00001765","NChap2_final_00026915","A4"
"8983",44499,"A4",33449,2875,"NChap1_final_00033449","hap1","A4",51625954,51629666,"NChap1_final_00033449","R_salicifolius_00001768","NChap2_final_00026914","A4"
"8984",44503,"A4",33451,2876,"NChap1_final_00033451","hap1","A4",51676902,51682493,"NChap1_final_00033451","R_salicifolius_00001753","NChap2_final_00026913","A4"
"8985",44506,"A4",33452,2877,"NChap1_final_00033452","hap1","A4",51697929,51702000,"NChap1_final_00033452","R_salicifolius_00001755","NChap2_final_00026912","A4"
"8986",44512,"A4",33454,2884,"NChap1_final_00033454","hap1","A4",51833980,51839373,"NChap1_final_00033454","R_salicifolius_00001757","NChap2_final_00026908","A4"
"8987",44513,"A4",33455,2886,"NChap1_final_00033455","hap1","A4",51862103,51868222,"NChap1_final_00033455","R_salicifolius_00001759","NChap2_final_00026907","A4"
"8988",44516,"A4",33457,2887,"NChap1_final_00033457","hap1","A4",51938099,51940602,"NChap1_final_00033457","R_salicifolius_00001752","NChap2_final_00026904","A4"
"8989",44518,"A4",33459,2888,"NChap1_final_00033459","hap1","A4",51948131,51953403,"NChap1_final_00033459","R_salicifolius_00001769","NChap2_final_00026903","A4"
"8990",44524,"A4",33460,2889,"NChap1_final_00033460","hap1","A4",51966446,51976197,"NChap1_final_00033460","R_salicifolius_00001791","NChap2_final_00026902","A4"
"8991",44529,"A4",33461,2873,"NChap1_final_00033461","hap1","A4",52083669,52084855,"NChap1_final_00033461","R_salicifolius_00001785","NChap2_final_00026901","A4"
"8992",44533,"A4",33462,2879,"NChap1_final_00033462","hap1","A4",52290939,52293904,"NChap1_final_00033462","R_salicifolius_00001788","NChap2_final_00026900","A4"
"8993",44536,"A4",33464,2882,"NChap1_final_00033464","hap1","A4",52650173,52652781,"NChap1_final_00033464","R_salicifolius_00001772","NChap2_final_00026899","A4"
"8994",44539,"A4",33466,2885,"NChap1_final_00033466","hap1","A4",52715156,52717526,"NChap1_final_00033466","R_salicifolius_00001794","NChap2_final_00026898","A4"
"8995",44540,"A4",33467,2895,"NChap1_final_00033467","hap1","A4",52801612,52802777,"NChap1_final_00033467","R_salicifolius_00001924","NChap2_final_00026897","A4"
"8996",44543,"A4",33469,2896,"NChap1_final_00033469","hap1","A4",52840539,52849296,"NChap1_final_00033469","R_salicifolius_00001919","NChap2_final_00026895","A4"
"8997",44544,"A4",33470,2894,"NChap1_final_00033470","hap1","A4",52881740,52885964,"NChap1_final_00033470","R_salicifolius_00001923","NChap2_final_00026894","A4"
"8998",44550,"A4",33473,2893,"NChap1_final_00033473","hap1","A4",52938808,52948429,"NChap1_final_00033473","R_salicifolius_00001918","NChap2_final_00026893","A4"
"8999",44553,"A4",33475,2892,"NChap1_final_00033475","hap1","A4",53119271,53121967,"NChap1_final_00033475","R_salicifolius_00001915","NChap2_final_00026890","A4"
"9000",44556,"A4",33478,2912,"NChap1_final_00033478","hap1","A4",53253499,53264980,"NChap1_final_00033478","R_salicifolius_00001916","NChap2_final_00026889","A4"
"9001",44558,"A4",33480,2898,"NChap1_final_00033480","hap1","A4",53306242,53309841,"NChap1_final_00033480","R_salicifolius_00001913","NChap2_final_00026888","A4"
"9002",44559,"A4",33481,2899,"NChap1_final_00033481","hap1","A4",53477884,53479841,"NChap1_final_00033481","R_salicifolius_00001914","NChap2_final_00026887","A4"
"9003",44560,"A4",33482,2911,"NChap1_final_00033482","hap1","A4",53594014,53595717,"NChap1_final_00033482","R_salicifolius_00001902","NChap2_final_00026886","A4"
"9004",44568,"A4",33488,2913,"NChap1_final_00033488","hap1","A4",53674243,53675898,"NChap1_final_00033488","R_salicifolius_00001904","NChap2_final_00026882","A4"
"9005",44571,"A4",33490,2915,"NChap1_final_00033490","hap1","A4",53774793,53783186,"NChap1_final_00033490","R_salicifolius_00001880","NChap2_final_00026880","A4"
"9006",44575,"A4",33492,2908,"NChap1_final_00033492","hap1","A4",53999770,54002606,"NChap1_final_00033492","R_salicifolius_00001908","NChap2_final_00026876","A4"
"9007",44579,"A4",33497,2917,"NChap1_final_00033497","hap1","A4",54152190,54156989,"NChap1_final_00033497","R_salicifolius_00001931","NChap2_final_00026872","A4"
"9008",44580,"A4",33498,2918,"NChap1_final_00033498","hap1","A4",54182122,54185938,"NChap1_final_00033498","R_salicifolius_00001958","NChap2_final_00026871","A4"
"9009",44587,"A4",33505,2924,"NChap1_final_00033505","hap1","A4",54625062,54635730,"NChap1_final_00033505","R_salicifolius_00001925","NChap2_final_00026867","A4"
"9010",44599,"A4",33508,2920,"NChap1_final_00033508","hap1","A4",54731001,54735900,"NChap1_final_00033508","R_salicifolius_00001858","NChap2_final_00026865","A4"
"9011",44609,"A4",33510,2922,"NChap1_final_00033510","hap1","A4",54752588,54754756,"NChap1_final_00033510","R_salicifolius_00001948","NChap2_final_00026862","A4"
"9012",44613,"A4",33512,2923,"NChap1_final_00033512","hap1","A4",54780887,54781576,"NChap1_final_00033512","R_salicifolius_00001926","NChap2_final_00026861","A4"
"9013",44622,"A4",33515,2932,"NChap1_final_00033515","hap1","A4",54804251,54808990,"NChap1_final_00033515","R_salicifolius_00001962","NChap2_final_00026859","A4"
"9014",44624,"A4",33516,2935,"NChap1_final_00033516","hap1","A4",54813520,54819130,"NChap1_final_00033516","R_salicifolius_00001939","NChap2_final_00026857","A4"
"9015",44625,"A4",33517,2933,"NChap1_final_00033517","hap1","A4",54834208,54843007,"NChap1_final_00033517","R_salicifolius_00001936","NChap2_final_00026856","A4"
"9016",44627,"A4",33519,2916,"NChap1_final_00033519","hap1","A4",54930629,54932587,"NChap1_final_00033519","R_salicifolius_00001973","NChap2_final_00026855","A4"
"9017",44629,"A4",33521,2937,"NChap1_final_00033521","hap1","A4",55005867,55016309,"NChap1_final_00033521","R_salicifolius_00001896","NChap2_final_00026854","A4"
"9018",44632,"A4",33523,2927,"NChap1_final_00033523","hap1","A4",55263174,55268441,"NChap1_final_00033523","R_salicifolius_00001874","NChap2_final_00026852","A4"
"9019",44636,"A4",33524,2928,"NChap1_final_00033524","hap1","A4",55269281,55270325,"NChap1_final_00033524","R_salicifolius_00001875","NChap2_final_00026851","A4"
"9020",44640,"A4",33525,2926,"NChap1_final_00033525","hap1","A4",55447614,55450512,"NChap1_final_00033525","R_salicifolius_00001867","NChap2_final_00026850","A4"
"9021",44642,"A4",33527,2929,"NChap1_final_00033527","hap1","A4",55546138,55547384,"NChap1_final_00033527","R_salicifolius_00001866","NChap2_final_00026849","A4"
"9022",44651,"A4",33529,2930,"NChap1_final_00033529","hap1","A4",55709802,55711712,"NChap1_final_00033529","R_salicifolius_00001857","NChap2_final_00026846","A4"
"9023",44654,"A4",33531,2938,"NChap1_final_00033531","hap1","A4",55827565,55831294,"NChap1_final_00033531","R_salicifolius_00001816","NChap2_final_00026844","A4"
"9024",44657,"A4",33535,2965,"NChap1_final_00033535","hap1","A4",55913760,55916419,"NChap1_final_00033535","R_salicifolius_00001813","NChap2_final_00026842","A4"
"9025",44663,"A4",33538,2967,"NChap1_final_00033538","hap1","A4",55954323,55962555,"NChap1_final_00033538","R_salicifolius_00001855","NChap2_final_00026839","A4"
"9026",44664,"A4",33539,2962,"NChap1_final_00033539","hap1","A4",55962431,55966526,"NChap1_final_00033539","R_salicifolius_00001854","NChap2_final_00026838","A4"
"9027",44665,"A4",33540,2942,"NChap1_final_00033540","hap1","A4",56000535,56001809,"NChap1_final_00033540|NChap1_final_00033675","R_salicifolius_00001883","NChap2_final_00026837","A4"
"9028",44667,"A4",33541,2944,"NChap1_final_00033541","hap1","A4",56011440,56013623,"NChap1_final_00033541","R_salicifolius_00001894","NChap2_final_00026836","A4"
"9029",44677,"A4",33545,2945,"NChap1_final_00033545","hap1","A4",56075212,56082929,"NChap1_final_00033545|NChap1_final_00033677","R_salicifolius_00001888","NChap2_final_00026834","A4"
"9030",44693,"A4",33553,2949,"NChap1_final_00033553","hap1","A4",56322331,56324152,"NChap1_final_00033553","R_salicifolius_00001886","NChap2_final_00026830","A4"
"9031",44696,"A4",33555,2940,"NChap1_final_00033555","hap1","A4",56387647,56390142,"NChap1_final_00033555","R_salicifolius_00001829","NChap2_final_00026829","A4"
"9032",44706,"A4",33560,2946,"NChap1_final_00033560","hap1","A4",56782866,56784140,"NChap1_final_00033560","R_salicifolius_00001831","NChap2_final_00026826","A4"
"9033",44707,"A4",33561,2948,"NChap1_final_00033561","hap1","A4",56784347,56787483,"NChap1_final_00033561","R_salicifolius_00001832","NChap2_final_00026825","A4"
"9034",44713,"A4",33564,2952,"NChap1_final_00033564","hap1","A4",56952292,56957544,"NChap1_final_00033564","R_salicifolius_00001799","NChap2_final_00026819","A4"
"9035",44720,"A4",33568,2979,"NChap1_final_00033568","hap1","A4",56992293,56996836,"NChap1_final_00033568","R_salicifolius_00001809","NChap2_final_00026816","A4"
"9036",44733,"A4",33575,2954,"NChap1_final_00033575","hap1","A4",57307158,57310554,"NChap1_final_00033575","R_salicifolius_00001837","NChap2_final_00026813","A4"
"9037",44739,"A4",33579,2958,"NChap1_final_00033579","hap1","A4",57479451,57480696,"NChap1_final_00033579","R_salicifolius_00001838","NChap2_final_00026811","A4"
"9038",44749,"A4",33587,2960,"NChap1_final_00033587","hap1","A4",57824851,57835369,"NChap1_final_00033587","R_salicifolius_00001860","NChap2_final_00026804","A4"
"9039",44753,"A4",33590,2957,"NChap1_final_00033590","hap1","A4",57952847,57956699,"NChap1_final_00033590","R_salicifolius_00001581","NChap2_final_00026800","A4"
"9040",44763,"A4",33598,2974,"NChap1_final_00033598","hap1","A4",58196887,58198523,"NChap1_final_00033598","R_salicifolius_00001586","NChap2_final_00026797","A4"
"9041",44766,"A4",33602,2982,"NChap1_final_00033602","hap1","A4",58417837,58426054,"NChap1_final_00033602","R_salicifolius_00001588","NChap2_final_00026795","A4"
"9042",44774,"A4",33609,2977,"NChap1_final_00033609","hap1","A4",58574737,58581811,"NChap1_final_00033609","R_salicifolius_00001587","NChap2_final_00026793","A4"
"9043",44777,"A4",33611,2973,"NChap1_final_00033611","hap1","A4",58788650,58789365,"NChap1_final_00033611","R_salicifolius_00001592","NChap2_final_00026790","A4"
"9044",44782,"A4",33613,2976,"NChap1_final_00033613","hap1","A4",58821164,58822778,"NChap1_final_00033613","R_salicifolius_00001594","NChap2_final_00026787","A4"
"9045",44783,"A4",33614,2985,"NChap1_final_00033614","hap1","A4",58907642,58908888,"NChap1_final_00033614","R_salicifolius_00001595","NChap2_final_00026786","A4"
"9046",44790,"A4",33620,2983,"NChap1_final_00033620","hap1","A4",58988263,58993235,"NChap1_final_00033620","R_salicifolius_00001590","NChap2_final_00026783","A4"
"9047",44801,"A4",33629,3004,"NChap1_final_00033629","hap1","A4",59405130,59407619,"NChap1_final_00033629","R_salicifolius_00001603","NChap2_final_00026780","A4"
"9048",44804,"A4",33631,3005,"NChap1_final_00033631","hap1","A4",59455976,59465623,"NChap1_final_00033631","R_salicifolius_00001602","NChap2_final_00026779","A4"
"9049",44809,"A4",33633,2981,"NChap1_final_00033633","hap1","A4",59564664,59565695,"NChap1_final_00033633","R_salicifolius_00001601","NChap2_final_00026777","A4"
"9050",44812,"A4",33634,2988,"NChap1_final_00033634","hap1","A4",59598483,59601053,"NChap1_final_00033634","R_salicifolius_00001608","NChap2_final_00026776","A4"
"9051",44813,"A4",33635,2989,"NChap1_final_00033635","hap1","A4",59617909,59618536,"NChap1_final_00033635","R_salicifolius_00001609","NChap2_final_00026775","A4"
"9052",44821,"A4",33640,2987,"NChap1_final_00033640","hap1","A4",59742771,59745737,"NChap1_final_00033640","R_salicifolius_00001616","NChap2_final_00026772","A4"
"9053",44822,"A4",33641,2997,"NChap1_final_00033641","hap1","A4",59782406,59793181,"NChap1_final_00033641","R_salicifolius_00001617","NChap2_final_00026771","A4"
"9054",44831,"A4",33647,2992,"NChap1_final_00033647","hap1","A4",59913848,59915729,"NChap1_final_00033647","R_salicifolius_00001618","NChap2_final_00026767","A4"
"9055",44834,"A4",33649,3008,"NChap1_final_00033649","hap1","A4",59979975,59990114,"NChap1_final_00033649","R_salicifolius_00001636","NChap2_final_00026766","A4"
"9056",44837,"A4",33651,2993,"NChap1_final_00033651","hap1","A4",60121344,60125691,"NChap1_final_00033651","R_salicifolius_00001625","NChap2_final_00026765","A4"
"9057",44839,"A4",33652,2994,"NChap1_final_00033652","hap1","A4",60151752,60153880,"NChap1_final_00033652","R_salicifolius_00001624","NChap2_final_00026764","A4"
"9058",44848,"A4",33657,2995,"NChap1_final_00033657","hap1","A4",60609162,60609912,"NChap1_final_00033657","R_salicifolius_00001628","NChap2_final_00026761","A4"
"9059",44897,"A4",33685,3016,"NChap1_final_00033685","hap1","A4",64113802,64114794,"NChap1_final_00033685","R_salicifolius_00001632","NChap2_final_00026720","A4"
"9060",44898,"A4",33686,3015,"NChap1_final_00033686","hap1","A4",64114656,64117675,"NChap1_final_00033686","R_salicifolius_00001633","NChap2_final_00026719","A4"
"9061",44899,"A4",33687,3017,"NChap1_final_00033687","hap1","A4",64122880,64123767,"NChap1_final_00033687","R_salicifolius_00001653","NChap2_final_00026718","A4"
"9062",44906,"A4",33692,3025,"NChap1_final_00033692","hap1","A4",64661995,64668195,"NChap1_final_00033692","R_salicifolius_00001667","NChap2_final_00026713","A4"
"9063",44916,"A4",33699,3023,"NChap1_final_00033699","hap1","A4",64983522,64985329,"NChap1_final_00033699","R_salicifolius_00001663","NChap2_final_00026707","A4"
"9064",44921,"A4",33700,3020,"NChap1_final_00033700","hap1","A4",65251570,65252937,"NChap1_final_00033700","R_salicifolius_00001654","NChap2_final_00026705","A4"
"9065",44929,"A4",33701,3019,"NChap1_final_00033701","hap1","A4",65281984,65285058,"NChap1_final_00033701","R_salicifolius_00001658","NChap2_final_00026704","A4"
"9066",44933,"A4",33703,3039,"NChap1_final_00033703","hap1","A4",65559335,65560613,"NChap1_final_00033703","R_salicifolius_00001677","NChap2_final_00026702","A4"
"9067",44937,"A4",33704,3040,"NChap1_final_00033704","hap1","A4",65561363,65563646,"NChap1_final_00033704","R_salicifolius_00001671","NChap2_final_00026701","A4"
"9068",44944,"A4",33707,3029,"NChap1_final_00033707","hap1","A4",65592973,65595948,"NChap1_final_00033707","R_salicifolius_00001672","NChap2_final_00026700","A4"
"9069",44948,"A4",33709,3045,"NChap1_final_00033709","hap1","A4",65681739,65690174,"NChap1_final_00033709","R_salicifolius_00001566","NChap2_final_00026698","A4"
"9070",44950,"A4",33710,3047,"NChap1_final_00033710","hap1","A4",65690051,65693388,"NChap1_final_00033710","R_salicifolius_00001570","NChap2_final_00026697","A4"
"9071",44952,"A4",33711,3046,"NChap1_final_00033711","hap1","A4",65695079,65696826,"NChap1_final_00033711","R_salicifolius_00001686","NChap2_final_00026696","A4"
